File_Name,Sweep,Segment_Type,Burst_Type,Duration,Num_Peaks,Mean_ISI,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell89basal.abf,15,Burst,Other,0.08979999999999988,8,0.011928571428571429,-39.87003,15.550505,-56.665,40.904,3.2031584,10.82305,-3.5881026,-67.561386,46294.4,-163560.0,384340.0,2.5322995,21.317719
cell89basal.abf,15,Burst,Other,0.07389999999999963,7,0.00855,-38.903027,16.554728,-57.009,41.749,2.8784213,8.530977,-2.8785422,-153.40117,50631.324,-167310.02,366828.0,2.2635932,17.188936
cell89basal.abf,15,Burst,Other,0.09120000000000017,7,0.009366666666666667,-40.18008,15.559623,-57.385,41.498,3.2565212,11.143175,-3.672272,-69.94497,46116.016,-167621.0,386210.03,2.6561015,22.648417
cell89basal.abf,15,Burst,Other,0.07500000000000018,7,0.00885,-38.84656,16.591145,-56.791,41.78,2.87455,8.503715,-2.9211636,-104.24008,49907.77,-159800.0,332420.0,2.1835883,16.460491
cell89basal.abf,15,Burst,Other,0.0779999999999994,7,0.008116666666666666,-39.660866,16.362911,-57.353,41.561,2.9724417,9.135002,-3.0968218,-226.41841,49228.785,-170124.0,338680.0,2.2960963,17.65199
cell89basal.abf,15,Burst,Other,0.0763000000000007,7,0.008583333333333333,-39.10137,16.648434,-57.447,40.748,2.8959098,8.658488,-2.9911256,-77.050865,50048.914,-168243.0,344937.03,2.383132,18.406593
cell89basal.abf,15,Burst,Other,0.1172999999999993,8,0.010328571428571428,-40.72025,14.172744,-57.197,41.186,3.5319316,13.571756,-4.779196,-240.14511,42510.773,-169500.0,386214.0,2.8234632,27.212664
cell89basal.abf,15,Burst,Other,0.07789999999999964,8,0.01027142857142857,-39.2296,16.240227,-57.51,40.717,2.9026482,8.831303,-3.0595725,-124.61432,49066.547,-160110.0,395590.0,2.3840241,18.682613
cell89basal.abf,15,Burst,Other,0.0951000000000004,8,0.008857142857142857,-39.45042,15.6903515,-57.166,40.998,3.1014223,10.112347,-3.7594218,-75.30001,46982.43,-159801.02,360879.97,2.3638606,19.358944
cell89basal.abf,15,Burst,Other,0.07699999999999996,7,0.008116666666666666,-39.351845,16.3622,-57.479,41.123,2.9031315,8.751241,-3.0337791,-110.61102,49106.496,-167940.02,333049.03,2.1411119,15.820211
cell89basal.abf,15,Burst,Other,0.09829999999999917,8,0.009242857142857145,-40.219196,15.552918,-57.166,41.154,3.1907537,10.683964,-3.9572232,-89.48097,46797.633,-161367.0,379330.0,2.5365064,21.365465
cell89basal.abf,15,Burst,Other,0.07580000000000098,7,0.008666666666666668,-39.17961,16.484858,-57.197,40.873,2.9167445,8.7114105,-2.9774897,-87.05797,49820.05,-164500.02,361818.03,2.335685,17.94578
cell89basal.abf,15,Burst,Other,0.07440000000000069,7,0.008100000000000001,-39.343693,17.0126,-57.979,42.03,2.864418,8.326173,-2.934922,-103.81704,50807.43,-161990.02,315224.0,2.1452184,15.65008
cell89basal.abf,15,Burst,Other,0.1413000000000011,9,0.0094,-41.202282,13.859429,-57.416,40.685,3.7039247,14.820982,-5.8298397,-32.75305,40945.473,-172939.98,385900.0,2.8562493,27.850492
cell89basal.abf,15,Burst,Other,0.08890000000000065,8,0.008742857142857142,-39.3834,16.149343,-56.853,39.935,2.9807587,9.126844,-3.5088425,-61.563553,48160.48,-168240.02,367766.0,2.3108494,17.676947
cell89basal.abf,15,Burst,Other,0.08479999999999954,8,0.007714285714285715,-39.293186,16.228703,-56.978,39.716,2.913312,8.634767,-3.335732,-71.26321,48945.215,-175750.02,367448.0,2.254024,16.952398
cell89basal.abf,15,Burst,Other,0.08319999999999972,8,0.007942857142857142,-39.388474,16.581635,-57.197,41.248,2.860217,8.329176,-3.2807422,-121.16734,50030.348,-162620.0,384020.0,2.3464684,17.898561
cell89basal.abf,15,Burst,Other,0.1036999999999999,8,0.009271428571428573,-40.210136,15.094031,-57.041,41.874,3.272041,11.363385,-4.177658,-65.747375,44998.746,-167617.0,373706.0,2.519408,21.65539
cell89basal.abf,15,Burst,Other,0.1034000000000006,8,0.008671428571428571,-40.400787,15.230983,-57.009,39.81,3.268121,11.258319,-4.185206,-49.603603,45236.617,-171060.0,346180.0,2.4512205,20.4327
cell89basal.abf,15,Burst,Other,0.08580000000000076,8,0.008214285714285714,-39.39029,16.496227,-57.072,41.53,2.9250164,8.73092,-3.3874283,-81.64328,49448.11,-165748.02,380580.0,2.320518,17.919758
cell89basal.abf,15,Burst,Other,0.08300000000000018,8,0.0079,-39.403023,16.855253,-57.353,42.186,2.874575,8.334883,-3.2782393,-89.28901,50475.918,-165743.0,329919.97,2.2769666,16.666367
cell89basal.abf,15,Burst,Other,0.08810000000000073,8,0.008357142857142856,-39.357044,16.193117,-56.916,41.905,2.958702,9.011364,-3.4750912,-88.73993,48358.145,-158861.02,374950.0,2.3410125,17.920425
cell89basal.abf,15,Burst,Other,0.09019999999999939,8,0.008971428571428571,-39.90176,15.996799,-57.228,41.623,3.031888,9.444049,-3.6069064,-85.28804,47764.043,-167310.0,330238.0,2.3272767,18.329271
cell89basal.abf,15,Burst,Other,0.09039999999999893,8,0.008285714285714285,-39.75145,16.087772,-56.759,41.092,3.0152042,9.3496475,-3.6012726,-75.763,47959.926,-156669.98,380900.0,2.413319,19.304884
cell89basal.abf,15,Burst,Other,0.07479999999999976,9,0.0066125,-38.568367,17.22782,-56.697,40.185,2.668907,7.0616674,-2.8924544,-89.46524,51869.44,-163240.02,331170.0,2.0348065,13.948236
cell89basal.abf,15,Burst,Other,0.08370000000000033,8,0.007942857142857144,-39.305107,16.50989,-57.291,40.216,2.8627377,8.321159,-3.2975063,-67.62224,49218.484,-165120.0,325856.03,2.1539314,15.743673
cell89basal.abf,15,Burst,Other,0.10909999999999798,9,0.0089125,-40.111076,15.428263,-57.385,40.591,3.1740663,10.499631,-4.3839293,-47.580143,45834.51,-165750.0,382770.0,2.581407,22.024906
cell89basal.abf,15,Burst,Other,0.06930000000000192,7,0.007566666666666667,-39.063183,16.999174,-56.697,41.061,2.7732182,7.718134,-2.714736,-102.43858,51705.8,-160113.02,341182.0,2.1729214,15.347645
cell89basal.abf,15,Burst,Other,0.07970000000000255,8,0.0078000000000000005,-38.938316,16.634987,-56.634,39.341,2.8078496,7.9302034,-3.1108851,-82.00753,50270.57,-164180.0,323672.72,2.0878737,14.715063
cell89basal.abf,15,Burst,Other,0.073599999999999,8,0.007514285714285714,-38.542046,17.433405,-56.665,41.53,2.6566093,6.939986,-2.8442686,-117.70389,52601.457,-161052.02,382460.0,2.224728,15.750662
cell89basal.abf,15,Burst,Other,0.09090000000000131,8,0.008114285714285715,-40.009205,16.105232,-56.947,40.748,3.0430055,9.470886,-3.6446147,-65.3684,48022.98,-160430.02,394340.0,2.4650576,19.821795
cell89basal.abf,15,Non-burst,Non-burst,0.3076,0,0.0,-60.423485,6.5327125,-65.86,41.405,5.443991,63.220917,-18.596163,18.40377,11064.027,-137915.5,464390.0,23.037632,1058.2278
cell89basal.abf,15,Non-burst,Non-burst,0.3206,0,0.0,-61.0148,6.48639,-66.297,41.561,5.7638645,68.95396,-19.571358,15.315015,10903.317,-141354.02,469390.0,23.573713,1120.2836
cell89basal.abf,15,Non-burst,Non-burst,0.33899999999999997,0,0.0,-59.088383,7.506616,-66.329,41.842,2.972446,25.967936,-20.040688,21.58407,10257.309,-140720.0,380900.0,20.091549,824.0591
cell89basal.abf,15,Non-burst,Non-burst,0.359,0,0.0,-61.422035,6.1315713,-66.892,42.249,5.4114795,65.6995,-22.060532,19.33985,10153.484,-141350.0,403730.03,20.836538,900.56976
cell89basal.abf,15,Non-burst,Non-burst,0.3926999999999996,0,0.0,-59.123833,8.124401,-67.142,36.088,2.267737,16.411184,-23.221384,7.804397,10021.375,-129781.01,492540.03,30.002121,1555.3743
cell89basal.abf,15,Non-burst,Non-burst,0.34460000000000024,0,0.0,-60.98264,6.8294134,-66.892,40.904,5.068744,57.568626,-21.02451,17.33314,10612.816,-141976.0,488160.0,27.25988,1351.6161
cell89basal.abf,15,Non-burst,Non-burst,0.36750000000000016,0,0.0,-62.57066,6.4743605,-68.455,41.749,4.9613295,57.130543,-23.004803,18.80818,10073.106,-129780.0,445940.03,23.66568,1131.6827
cell89basal.abf,15,Non-burst,Non-burst,0.3660000000000001,0,0.0,-60.97113,6.748621,-68.08,33.336,2.9942207,26.590029,-22.317389,-75.38098,8008.52,-130410.016,345871.03,17.053654,1027.6179
cell89basal.abf,15,Non-burst,Non-burst,0.3872,0,0.0,-62.579403,6.1435475,-67.861,41.78,5.471314,66.322365,-24.240849,17.203028,9700.234,-135100.02,409670.0,22.567896,1021.9669
cell89basal.abf,15,Non-burst,Non-burst,0.41880000000000006,0,0.0,-61.666878,7.0002885,-68.455,41.561,3.7080336,36.097767,-25.836031,18.144684,9612.798,-135100.0,421239.03,25.00666,1145.1387
cell89basal.abf,15,Non-burst,Non-burst,0.4462999999999999,0,0.0,-61.63095,6.2082047,-68.049,35.525,3.7453701,38.551914,-27.507645,-80.80821,6962.313,-131655.02,306783.7,12.505597,959.85425
cell89basal.abf,15,Non-burst,Non-burst,0.44589999999999996,0,0.0,-61.700184,6.388582,-67.235,41.186,5.02482,57.55926,-27.522081,14.166854,9402.515,-130091.0,489730.0,30.561405,1706.7753
cell89basal.abf,15,Non-burst,Non-burst,0.4358000000000004,0,0.0,-62.67585,5.968924,-69.612,40.717,6.340282,86.06242,-27.32415,14.997705,9567.683,-134160.0,494730.0,30.304024,1694.608
cell89basal.abf,15,Non-burst,Non-burst,0.5010000000000003,0,0.0,-62.67131,5.9592266,-67.705,40.998,4.7923617,54.409466,-31.40834,13.982036,8815.892,-129784.01,407478.22,26.235899,1288.3514
cell89basal.abf,15,Non-burst,Non-burst,0.4277999999999995,0,0.0,-62.584953,6.1622343,-68.768,33.837,4.6435704,54.02716,-26.7768,-19.815306,9184.895,-136970.02,474720.0,30.048767,1717.3499
cell89basal.abf,15,Non-burst,Non-burst,0.5101000000000004,0,0.0,-63.07219,6.0452366,-69.393,41.154,4.469645,50.372368,-32.18316,15.081357,8704.282,-130090.0,387460.0,25.46708,1238.5016
cell89basal.abf,15,Non-burst,Non-burst,0.4863999999999997,0,0.0,-62.57693,6.217556,-68.737,35.15,3.8331988,40.578743,-30.44069,-10.030845,9051.617,-134160.0,500050.0,32.610138,1970.7908
cell89basal.abf,15,Non-burst,Non-burst,0.4902999999999995,0,0.0,-62.49963,6.5776186,-68.893,42.03,4.160293,44.778763,-30.653635,15.818887,9004.983,-126657.016,488790.0,31.645927,1832.2527
cell89basal.abf,15,Non-burst,Non-burst,0.5835999999999988,0,0.0,-62.931263,7.0102105,-69.643,36.526,2.8487427,21.320509,-36.730225,3.8046272,8529.712,-139160.0,508490.0,35.68579,2254.3838
cell89basal.abf,15,Non-burst,Non-burst,0.49799999999999933,0,0.0,-65.53114,5.73488,-70.769,37.026,5.8678126,80.30856,-32.638165,1.9461739,9253.27,-141039.02,499100.0,31.16369,1803.5338
cell89basal.abf,15,Non-burst,Non-burst,0.5282999999999998,0,0.0,-64.86274,6.5449038,-70.05,39.716,4.4877067,47.841633,-34.27718,9.9451065,8965.778,-134160.0,508490.0,34.158848,2046.0898
cell89basal.abf,15,Non-burst,Non-burst,0.5968,0,0.0,-64.04799,5.5086236,-70.425,33.712,4.0886755,47.871872,-38.226593,-20.650253,7694.7554,-128525.0,462200.03,33.181633,2247.1855
cell89basal.abf,15,Non-burst,Non-burst,0.5164000000000009,0,0.0,-63.907333,6.369664,-70.113,41.874,4.2742743,46.64412,-33.01197,13.687077,8606.111,-131970.0,427180.03,26.311247,1388.9943
cell89basal.abf,15,Non-burst,Non-burst,0.5756999999999994,0,0.0,-64.44712,5.6129875,-70.457,36.651,5.257446,71.08773,-37.10579,2.7710323,8671.456,-140730.0,509420.03,34.61665,2168.1726
cell89basal.abf,15,Non-burst,Non-burst,0.5449999999999999,0,0.0,-64.92294,5.5563316,-70.363,41.53,5.618854,75.682915,-35.39331,12.566984,8447.719,-129785.01,360572.97,25.082485,1248.2717
cell89basal.abf,15,Non-burst,Non-burst,0.6250999999999998,0,0.0,-64.16774,5.903044,-69.894,42.186,5.071725,59.865685,-40.12151,12.25565,7897.557,-132596.02,367140.03,27.007753,1424.8118
cell89basal.abf,15,Non-burst,Non-burst,0.5399999999999991,0,0.0,-64.826035,6.3076696,-70.707,34.775,3.7880416,36.153027,-35.00863,-33.537716,7779.791,-130409.016,442810.0,30.468838,2006.5226
cell89basal.abf,15,Non-burst,Non-burst,0.5639000000000003,0,0.0,-65.37245,5.9446335,-71.207,41.623,5.1102085,64.159004,-36.873848,13.364038,8302.675,-136038.0,383090.97,25.990618,1314.8573
cell89basal.abf,15,Non-burst,Non-burst,0.565100000000001,0,0.0,-64.824234,5.7575645,-70.394,41.092,5.706987,74.71409,-36.642406,12.673863,8287.76,-134782.02,438120.0,28.019247,1574.5156
cell89basal.abf,15,Non-burst,Non-burst,0.5518999999999998,0,0.0,-65.05838,6.000977,-70.175,40.185,5.1390204,62.716072,-35.915947,10.766432,8720.638,-138540.02,510050.0,34.824654,2183.202
cell89basal.abf,15,Non-burst,Non-burst,0.5150000000000006,0,0.0,-63.831757,6.764221,-69.643,40.216,4.159001,41.173862,-32.883423,13.054381,8969.339,-131035.01,510050.03,34.599747,2088.3953
cell89basal.abf,15,Non-burst,Non-burst,0.601700000000001,0,0.0,-64.811356,5.9405904,-70.832,40.591,5.2558126,64.92132,-39.007233,10.029895,8341.254,-136038.0,503180.03,34.872746,2266.6174
cell89basal.abf,15,Non-burst,Non-burst,0.593399999999999,0,0.0,-65.60879,5.3526278,-70.988,35.4,5.364646,70.930244,-38.93504,-25.511557,7767.8,-132903.0,464079.97,32.486233,2213.476
cell89basal.abf,15,Non-burst,Non-burst,0.5542999999999978,0,0.0,-64.837456,6.7999043,-70.832,33.962,3.4755068,30.145813,-35.942688,-3.8379645,8629.169,-131654.02,510360.0,35.98104,2271.5256
cell89basal.abf,15,Non-burst,Non-burst,0.6237999999999992,0,0.0,-64.51707,6.5764747,-70.331,41.53,4.034975,37.830086,-40.255913,13.986855,7970.546,-132592.02,403104.0,29.019735,1552.9866
cell89basal.abf,15,Non-burst,Non-burst,0.6037999999999997,0,0.0,-63.6761,7.073242,-69.862,32.867,3.1805992,23.612883,-38.450775,-4.6099057,8170.8286,-135718.0,505670.03,37.371445,2489.2852
cell89basal.abf,15,Non-burst,Non-burst,0.4756,0,0.0,-66.44422,4.895498,-69.956,34.806,6.9874187,96.45687,-31.605999,-210.08202,5056.1743,-132910.0,8130.0356,-17.284224,405.14566
cell89basal.abf,16,Non-burst,Non-burst,0.659,3,0.017849999999999998,-63.872993,8.87247,-70.832,41.999,3.8366826,27.041636,-42.09889,121.43551,12199.261,-137910.0,371518.03,14.318941,452.77994
cell89basal.abf,16,Burst,Other,0.07319999999999993,8,0.007571428571428571,-38.72017,17.500124,-57.385,41.999,2.636817,6.9130325,-2.837503,-277.223,53120.78,-166682.02,385900.0,2.1684868,15.278917
cell89basal.abf,16,Burst,Other,0.07489999999999997,8,0.007571428571428572,-38.857937,17.387363,-57.385,40.842,2.664986,7.0376863,-2.9180763,-94.365906,52313.887,-162300.0,342440.0,2.0938435,14.22538
cell89basal.abf,16,Burst,Other,0.125,9,0.008587500000000001,-40.714966,14.49771,-57.416,41.279,3.4596748,12.688906,-5.097227,-54.784,42774.53,-165429.0,384650.0,2.6466079,24.31631
cell89basal.abf,16,Burst,Other,0.09079999999999977,8,0.008157142857142858,-39.802197,15.547956,-56.478,39.966,3.044362,9.634291,-3.6167305,-287.894,46761.76,-164500.02,366510.03,2.3169184,19.167526
cell89basal.abf,16,Burst,Other,0.0748000000000002,8,0.0075,-38.796547,17.139088,-56.822,40.06,2.6819632,7.095892,-2.9095404,-87.37968,51719.79,-159180.0,366200.03,2.1962788,15.548347
cell89basal.abf,16,Burst,Other,0.07999999999999918,9,0.00935,-39.083755,16.616014,-57.353,40.091,2.7986047,7.923791,-3.129387,-331.1139,49662.18,-161680.0,370580.0,2.145757,16.008066
cell89basal.abf,16,Burst,Other,0.11350000000000016,9,0.0085,-40.402603,15.317201,-57.854,41.123,3.2227058,10.9018545,-4.5935197,-57.858974,44948.113,-158859.0,339310.0,2.4730704,20.587074
cell89basal.abf,16,Burst,Other,0.0968,8,0.008085714285714286,-39.90633,15.457016,-57.041,39.966,3.1542497,10.287599,-3.870673,-51.043324,45486.566,-160425.02,344310.0,2.4409916,20.234903
cell89basal.abf,16,Burst,Other,0.08889999999999976,8,0.008114285714285715,-39.726063,15.850035,-57.948,38.465,2.976362,9.212903,-3.5345633,-209.53828,47936.773,-162300.0,354939.0,2.3639936,18.748005
cell89basal.abf,16,Burst,Other,0.0777000000000001,8,0.007728571428571429,-38.640842,17.143612,-57.479,39.278,2.686525,7.2102976,-3.0098085,-97.00113,50998.43,-156370.0,388710.03,2.175767,15.75317
cell89basal.abf,16,Burst,Other,0.08620000000000072,9,0.00705,-39.41895,16.327974,-57.353,41.092,2.9217753,8.692301,-3.405611,-81.99514,48546.043,-158550.02,318043.72,2.251304,16.825602
cell89basal.abf,16,Burst,Other,0.07390000000000008,8,0.007814285714285715,-38.64655,17.567768,-57.291,40.529,2.634562,6.787321,-2.863511,-104.51937,52255.465,-152299.0,335550.0,2.101306,14.102314
cell89basal.abf,16,Burst,Other,0.07809999999999917,8,0.007642857142857143,-39.14487,16.991018,-57.135,41.061,2.7533524,7.557579,-3.060676,-165.19215,51070.375,-154489.0,390600.0,2.256514,16.243372
cell89basal.abf,16,Burst,Other,0.0884999999999998,8,0.008971428571428571,-39.623528,15.961995,-57.697,39.403,2.9590507,9.130797,-3.5094056,-275.22632,48164.805,-164180.0,340240.03,2.3607001,18.60631
cell89basal.abf,16,Burst,Other,0.09280000000000044,8,0.008585714285714285,-40.08692,16.388924,-57.541,38.746,3.019049,9.399969,-3.7277257,-48.189655,48159.96,-159810.02,390588.0,2.4546046,19.605501
cell89basal.abf,16,Burst,Other,0.0912999999999986,9,0.0083375,-39.33408,16.843904,-57.447,40.185,2.8001807,7.9129286,-3.5948462,-81.95175,49902.152,-164805.0,388720.03,2.3030844,17.166933
cell89basal.abf,16,Burst,Other,0.08440000000000047,8,0.008357142857142858,-39.28899,16.700062,-57.51,39.434,2.8366601,8.152277,-3.3235598,-71.87189,49207.652,-151980.0,341800.0,2.2750392,16.611603
cell89basal.abf,16,Burst,Other,0.12880000000000003,9,0.0087625,-41.074272,14.455506,-58.448,39.184,3.4526281,12.776906,-5.298159,-36.172215,42317.777,-153550.0,344932.0,2.6902754,24.570477
cell89basal.abf,16,Burst,Other,0.08840000000000003,8,0.008128571428571428,-39.7289,16.49407,-57.447,39.559,2.9220514,8.68959,-3.519701,-59.422935,48109.074,-156053.0,335235.0,2.4024224,18.167288
cell89basal.abf,16,Burst,Other,0.0840000000000014,8,0.0081,-39.12654,16.558313,-57.697,39.434,2.8462553,8.201727,-3.2942042,-67.01183,48965.04,-159179.0,323670.0,2.221538,16.557772
cell89basal.abf,16,Burst,Other,0.08099999999999952,9,0.0071625000000000005,-39.358414,16.880259,-58.323,38.59,2.7581105,7.746132,-3.1913,-146.11867,50612.723,-162310.0,347750.0,2.2309778,16.089935
cell89basal.abf,16,Burst,Other,0.08060000000000045,8,0.007914285714285716,-39.750504,17.108404,-57.322,39.247,2.80253,7.8319006,-3.211537,-62.853752,51060.734,-162310.0,324918.97,2.2351584,15.741501
cell89basal.abf,16,Burst,Other,0.10210000000000008,9,0.008799999999999999,-39.823017,16.02268,-58.041,40.31,2.9860675,9.281863,-4.073609,-65.54365,47422.85,-157930.0,377760.03,2.3730319,18.777771
cell89basal.abf,16,Burst,Other,0.09090000000000131,8,0.008628571428571428,-39.88567,16.246809,-57.416,38.872,2.9672024,9.041279,-3.6332173,-58.49278,47448.934,-157610.0,355250.03,2.4151218,18.904486
cell89basal.abf,16,Burst,Other,0.0818000000000012,7,0.008716666666666668,-40.12789,16.319613,-57.823,40.122,2.995652,9.262825,-3.2901921,-71.870186,48120.836,-159487.0,341489.0,2.539235,19.935476
cell89basal.abf,16,Burst,Other,0.07779999999999987,7,0.008233333333333334,-39.844345,16.69976,-58.323,40.373,2.9045808,8.556497,-3.1075802,-85.218346,48736.06,-149486.0,360878.0,2.416995,18.313608
cell89basal.abf,16,Burst,Other,0.07809999999999917,7,0.008183333333333334,-39.846573,16.348211,-57.854,37.621,2.9011228,8.659023,-3.1194968,-68.47631,48552.39,-154490.0,382770.0,2.4176998,18.294844
cell89basal.abf,16,Burst,Other,0.06459999999999866,6,0.008020000000000001,-39.461777,16.822374,-57.541,39.341,2.813085,7.993924,-2.5524707,-215.27132,49688.02,-154795.02,380270.0,2.4301102,18.114483
cell89basal.abf,16,Burst,Other,0.10140000000000171,9,0.0087,-39.684845,16.302889,-58.542,40.279,2.9480007,9.001018,-4.03168,-70.9367,47642.992,-158864.0,334930.0,2.4052534,18.570295
cell89basal.abf,16,Burst,Other,0.09890000000000043,8,0.009542857142857143,-40.724155,16.208643,-59.042,41.53,3.11692,10.188762,-4.035526,-64.509544,47617.145,-157297.0,413110.03,2.656397,22.10713
cell89basal.abf,16,Non-burst,Non-burst,0.6304000000000001,0,0.0,-64.81486,6.6218667,-71.082,40.842,4.0811496,39.692394,-40.86952,10.617059,8031.667,-127595.0,492850.0,35.5615,2319.8137
cell89basal.abf,16,Non-burst,Non-burst,0.6644000000000001,0,0.0,-65.0959,6.9134264,-71.895,41.279,3.155521,26.249481,-43.25998,11.295906,7791.885,-129777.01,408099.2,29.92014,1653.8668
cell89basal.abf,16,Non-burst,Non-burst,0.544,0,0.0,-66.28974,5.879151,-71.301,39.966,6.119776,82.60891,-36.071964,10.174655,8779.985,-138224.0,505990.0,33.19475,2087.121
cell89basal.abf,16,Non-burst,Non-burst,0.6423000000000001,0,0.0,-66.43587,5.2917886,-70.55,40.06,7.235277,105.20891,-42.682037,11.539788,8056.307,-127900.016,505980.0,36.92712,2484.529
cell89basal.abf,16,Non-burst,Non-burst,0.5849000000000002,0,0.0,-64.894035,7.004423,-70.206,40.091,3.6840084,29.714687,-37.96669,11.227592,8341.431,-126651.01,450633.03,31.0802,1725.8113
cell89basal.abf,16,Non-burst,Non-burst,0.7410000000000005,0,0.0,-64.68174,5.4681582,-69.393,41.123,5.593605,72.51233,-47.939285,12.365722,7395.464,-125710.016,472839.97,35.250275,2378.0774
cell89basal.abf,16,Non-burst,Non-burst,0.5237999999999996,0,0.0,-65.398895,5.4636693,-70.05,39.966,6.098818,82.02561,-34.266205,10.328358,8582.139,-132280.0,383086.03,24.813105,1232.0566
cell89basal.abf,16,Non-burst,Non-burst,0.5842,0,0.0,-64.989975,5.464132,-70.457,38.465,6.95955,100.47792,-37.977318,5.8883944,8507.43,-138221.0,486290.0,32.826565,1975.8458
cell89basal.abf,16,Non-burst,Non-burst,0.5931000000000006,0,0.0,-64.204926,5.9186044,-69.675,39.278,5.5106916,69.78018,-38.090057,7.8030477,8467.569,-132281.02,508490.0,35.783566,2277.6934
cell89basal.abf,16,Non-burst,Non-burst,0.5776999999999992,0,0.0,-65.06933,6.1599765,-70.175,31.741,3.705489,33.109688,-37.59314,-20.031153,7670.764,-125720.01,457829.97,33.70222,2254.0063
cell89basal.abf,16,Non-burst,Non-burst,0.6973999999999991,0,0.0,-65.4296,5.595179,-71.707,34.024,4.06807,47.416973,-45.633232,-22.199905,7091.4287,-132286.02,459700.03,35.53117,2599.6553
cell89basal.abf,16,Non-burst,Non-burst,0.6545000000000005,0,0.0,-64.12326,6.322681,-70.425,41.061,3.6474462,37.10879,-41.97878,12.6142,7637.449,-130403.0,399660.0,28.570425,1578.305
cell89basal.abf,16,Non-burst,Non-burst,0.6683000000000003,0,0.0,-63.236755,6.706968,-69.987,39.403,3.4173112,31.064941,-42.271076,9.26529,7896.59,-128838.0,508800.0,38.7561,2646.7493
cell89basal.abf,16,Non-burst,Non-burst,0.6019000000000005,0,0.0,-63.423073,5.867054,-70.175,38.746,4.607423,55.04624,-38.184246,10.495099,8248.431,-133216.02,464703.0,32.111206,1877.1564
cell89basal.abf,16,Non-burst,Non-burst,0.7446000000000002,0,0.0,-65.15292,5.1375246,-70.457,40.185,5.507805,75.47446,-48.5231,7.938499,7403.795,-133849.0,422802.03,30.91592,1860.2756
cell89basal.abf,16,Non-burst,Non-burst,0.5899000000000001,0,0.0,-63.35946,6.085488,-69.487,32.961,3.5768416,34.867104,-37.37884,-6.627681,8135.2397,-123840.0,493790.0,36.18091,2362.61
cell89basal.abf,16,Non-burst,Non-burst,0.7733000000000008,0,0.0,-63.88489,5.3333893,-70.644,39.184,4.8283243,68.03627,-49.4122,7.5210137,7433.914,-126962.0,509430.03,40.301285,2931.4583
cell89basal.abf,16,Non-burst,Non-burst,0.5449000000000002,0,0.0,-63.9029,5.497862,-70.019,39.559,6.025183,86.49586,-34.830784,9.238393,8513.974,-136980.0,405597.0,25.776165,1335.4886
cell89basal.abf,16,Non-burst,Non-burst,0.5798999999999985,0,0.0,-64.80301,5.6138034,-69.487,34.712,5.3747015,67.9869,-37.582714,0.70024145,8482.081,-129779.0,505050.03,35.714363,2255.4346
cell89basal.abf,16,Non-burst,Non-burst,0.7333999999999996,0,0.0,-63.49578,5.8526545,-69.987,38.59,4.3554935,55.07714,-46.577774,6.5243983,7592.348,-125089.0,492220.0,37.76543,2554.9094
cell89basal.abf,16,Non-burst,Non-burst,0.6293000000000006,0,0.0,-64.4155,6.1163716,-70.675,39.247,4.6273026,54.74346,-40.546734,9.542358,8104.9863,-119152.016,491290.03,36.060028,2270.1423
cell89basal.abf,16,Non-burst,Non-burst,0.7758000000000003,0,0.0,-63.542984,5.696677,-69.925,40.31,4.5066447,59.36944,-49.30672,7.90024,7443.9634,-126030.01,509120.03,39.86212,2903.2874
cell89basal.abf,16,Non-burst,Non-burst,0.6197999999999979,0,0.0,-63.693424,5.23069,-68.486,38.872,6.333704,90.617966,-39.487175,8.476918,7932.445,-128211.71,411236.0,28.25065,1551.0303
cell89basal.abf,16,Non-burst,Non-burst,0.4908000000000001,0,0.0,-62.56928,6.1287723,-69.55,40.122,4.851608,58.671227,-30.71894,13.380196,8651.961,-128214.99,424990.03,25.652775,1344.2253
cell89basal.abf,16,Non-burst,Non-burst,0.5236999999999981,0,0.0,-63.727604,5.9119015,-69.612,40.373,5.323463,67.7001,-33.384247,11.705163,8467.676,-126342.99,445630.0,28.504404,1590.5438
cell89basal.abf,16,Non-burst,Non-burst,0.4902000000000015,0,0.0,-63.76118,6.1826234,-69.299,37.621,5.088362,60.59281,-31.265675,7.911044,8917.761,-125094.0,460013.03,29.09381,1586.3285
cell89basal.abf,16,Non-burst,Non-burst,0.42220000000000013,0,0.0,-62.456955,6.272866,-69.112,39.341,5.0011115,59.572456,-26.379152,16.740881,9104.922,-126032.016,387150.0,23.466404,1057.0521
cell89basal.abf,16,Non-burst,Non-burst,0.7910000000000004,0,0.0,-63.442707,4.96122,-68.111,40.279,5.84713,81.8576,-50.193195,9.054354,7038.11,-124774.0,372143.0,30.09704,1750.0433
cell89basal.abf,16,Non-burst,Non-burst,0.6822999999999979,0,0.0,-62.272484,5.139722,-68.549,33.086,4.7587667,63.69706,-42.490868,-27.917025,6755.395,-123840.01,419050.0,30.855524,2250.3735
cell89basal.abf,16,Non-burst,Non-burst,0.09270000000000067,0,0.0,-59.88422,8.899631,-67.298,35.15,4.3511505,36.783398,-5.5556855,-1097.0658,10265.111,-134780.0,6560.0205,-10.521338,118.94531
