File_Name,Sweep,Segment_Type,Duration,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell89basal.abf,10,Non-burst,4.591099999999999,-54.899136,4.792676,-62.451,39.872,4.1552644,65.476166,-252.05095,-0.5721997,7730.125,-156050.0,466580.03,22.72094,1532.1105
cell89basal.abf,10,Non-burst,3.1822000000000017,-55.877914,3.372064,-61.513,40.685,4.524256,103.204765,-177.81915,-30.504057,4626.427,-153860.0,446880.0,20.503494,3084.9727
cell89basal.abf,11,Non-burst,6.1444,-60.152058,1.899728,-63.545,40.122,6.420635,255.9635,-369.60345,15.813263,3341.0261,-15319.978,478156.0,53.08837,7187.659
cell89basal.abf,11,Burst,3.9394,-47.874104,8.647119,-60.449,40.122,5.8080535,46.112892,-188.60391,-0.5556525,22633.5,-169807.0,408730.03,5.78996,117.1265
cell89basal.abf,11,Burst,3.0218999999999987,-48.248165,8.157554,-60.043,41.279,6.1164346,51.755016,-145.80983,-1.5003681,21502.965,-163240.0,403100.0,6.2784157,135.2057
cell89basal.abf,11,Non-burst,6.650500000000001,-58.057934,2.603458,-62.482,41.279,7.0070386,197.37788,-386.12408,0.503122,4171.219,-147920.0,447510.0,33.2541,4065.9524
cell89basal.abf,11,Non-burst,1.7437000000000005,-55.761993,3.5031078,-61.325,37.12,7.216315,149.81456,-97.23664,-54.950966,5547.23,-146350.0,323980.0,11.432545,1417.1974
cell89basal.abf,12,Non-burst,2.125,-52.608982,3.4359438,-60.449,44.313,12.377567,288.9805,-111.798744,45.32659,8658.187,-183570.03,502860.03,26.768167,1642.5895
cell89basal.abf,12,Burst,0.28790000000000004,-51.27628,4.6005673,-60.23,43.531,11.482087,203.60188,-14.771849,4.994768,12042.969,-183880.02,466890.0,17.39057,851.78455
cell89basal.abf,12,Burst,0.2900999999999998,-52.041424,4.7676234,-60.074,42.906,11.460741,199.75133,-15.101408,-6.7965302,12037.398,-189193.0,425612.03,15.043078,689.6853
cell89basal.abf,12,Burst,0.2607999999999997,-51.628456,5.3185134,-59.48,43.969,9.7644615,151.6412,-13.474196,4.9156923,12406.372,-175432.98,417480.03,13.734974,601.05005
cell89basal.abf,12,Burst,0.5321999999999996,-52.278767,4.862799,-60.012,43.218,9.579575,156.11423,-27.832275,0.46973646,12298.275,-183880.02,457830.03,14.496047,665.23724
cell89basal.abf,12,Burst,0.4281999999999986,-52.278435,4.9936705,-60.262,43.656,10.283653,161.34624,-22.38938,-28.48867,13701.204,-181690.02,465329.97,14.782944,641.08716
cell89basal.abf,12,Burst,0.21940000000000204,-51.393948,5.391701,-59.761,43.969,10.311295,157.2346,-11.285322,-4.275325,13615.594,-178880.02,459700.03,15.027155,645.3216
cell89basal.abf,12,Burst,0.27139999999999986,-51.029755,4.625314,-59.918,43.375,11.61999,204.469,-13.858844,-5.3021603,12131.367,-176690.02,373077.03,13.064931,558.67957
cell89basal.abf,12,Non-burst,1.9994999999999998,-52.29394,3.281732,-60.012,45.22,12.772461,317.34018,-104.57129,-0.31257814,8235.703,-189509.98,485970.0,22.680109,1505.6274
cell89basal.abf,12,Non-burst,3.932100000000001,-52.359116,3.8559804,-60.512,44.063,11.259703,232.24176,-205.89072,0.20675816,9843.722,-183570.02,482220.0,18.40994,1027.811
cell89basal.abf,12,Non-burst,1.2590000000000003,-52.644062,3.3027856,-60.262,44.845,15.624274,395.18982,-66.288475,-0.969028,8451.12,-175441.02,469393.03,23.353569,1556.3492
cell89basal.abf,12,Non-burst,3.7560000000000002,-52.942764,3.2572393,-60.512,44.97,14.321156,357.4966,-198.86264,0.17491513,8567.093,-186070.03,511309.97,24.937935,1707.9303
cell89basal.abf,12,Non-burst,0.9670000000000005,-52.54936,3.450547,-59.949,43.218,13.692503,314.34644,-50.81866,-18.46726,9309.433,-185440.02,463460.03,21.378187,1343.539
cell89basal.abf,12,Non-burst,0.38260000000000005,-52.11232,4.1346774,-59.668,43.375,12.604943,250.4527,-19.947704,0.899095,10415.835,-186070.02,429060.0,16.554472,892.96484
cell89basal.abf,12,Non-burst,4.788699999999999,-53.756214,2.0420012,-60.512,44.25,13.806318,555.9849,-257.4271,-20.218222,4239.2305,-194199.98,515059.97,27.371643,5077.986
cell89basal.abf,13,Non-burst,2.3731,-53.198223,2.6303985,-60.856,48.066,17.006247,535.0072,-126.24981,42.208927,7534.754,-202950.0,518190.0,34.058052,2492.891
cell89basal.abf,13,Burst,0.20389999999999997,-51.265182,5.580627,-61.012,48.066,10.300326,157.39781,-10.4628,-10.122579,14539.441,-194520.0,382140.03,10.482736,406.3253
cell89basal.abf,13,Non-burst,18.9229,-53.338688,2.8955364,-60.918,47.628,13.641762,385.5714,-1009.3278,-5.166121,7322.889,-205770.0,536950.0,25.593756,2112.6614
cell89basal.abf,14,Non-burst,8.5833,-54.608414,2.1840928,-60.981,47.127,11.269482,407.17697,-468.71814,6.3687463,4797.384,-203900.02,517870.0,38.018444,4656.974
cell89basal.abf,14,Burst,0.1590000000000007,-47.061234,8.514255,-60.762,46.94,7.166512,65.49207,-7.491911,-28.320833,27813.033,-209210.0,493790.03,6.6459417,146.77771
cell89basal.abf,14,Burst,0.2380999999999993,-51.408096,4.8228903,-59.824,45.439,12.4445915,216.67372,-12.2445545,-21.680672,13772.619,-193893.0,477531.0,15.384269,689.04926
cell89basal.abf,14,Burst,1.7569,-50.219696,6.0350776,-60.762,45.251,8.334504,107.45093,-88.24027,-1.3347337,16984.27,-202643.02,449700.0,9.2061405,310.69943
cell89basal.abf,14,Burst,0.13330000000000197,-51.43626,6.516469,-60.512,43.562,7.8726296,95.94503,-6.865937,-2.3405852,17121.012,-189515.0,354940.0,8.023307,256.1571
cell89basal.abf,14,Burst,0.15990000000000038,-46.588047,8.311623,-60.606,46.439,7.229043,66.49027,-7.458467,-33.05183,27138.389,-197960.02,483790.03,6.48562,140.56558
cell89basal.abf,14,Non-burst,0.8148999999999997,-51.910847,2.9223802,-59.824,45.439,16.554781,475.71698,-42.31173,3.6838875,7598.92,-182634.0,402478.0,23.298666,1592.517
cell89basal.abf,14,Non-burst,5.6234,-53.78478,2.1430974,-60.543,46.033,10.716883,412.58887,-302.4577,0.088919096,4679.5093,-205775.0,514738.03,36.74711,4790.706
cell89basal.abf,14,Non-burst,0.34479999999999933,-51.344788,4.1160893,-59.855,41.936,12.033762,233.7394,-17.707855,1.1778358,10950.534,-173870.0,416232.8,16.703505,794.89264
cell89basal.abf,14,Non-burst,2.3796,-55.238754,2.2753217,-60.356,46.439,16.145382,615.161,-131.45615,1.3401386,4947.058,-181379.02,505360.03,40.110065,4928.6367
cell89basal.abf,14,Non-burst,1.3066999999999993,-53.150818,3.6797905,-60.512,44.282,12.573871,277.30286,-69.45687,-72.2752,9011.914,-196389.98,486600.0,17.258137,1337.5195
cell89basal.abf,15,Non-burst,0.1933,-61.98447,5.5288963,-66.673,40.091,7.4566307,113.82212,-11.986576,540.9985,12147.999,-6880.0356,478160.0,34.029564,1276.7286
cell89basal.abf,15,Burst,0.1142,-40.014397,14.474185,-56.478,40.091,3.4395447,12.822138,-4.5774374,-38.064743,43148.83,-173250.02,350250.03,2.589491,23.449972
cell89basal.abf,15,Burst,0.12840000000000007,-40.95979,13.8112,-56.634,41.405,3.75522,15.265339,-5.2672353,-37.02487,41159.094,-170120.02,352120.0,2.9864933,29.303791
cell89basal.abf,15,Burst,0.08099999999999996,-39.203045,16.22826,-56.978,41.561,2.9822516,9.29661,-3.183171,-86.86397,48426.34,-166990.0,390590.0,2.4531896,19.774878
cell89basal.abf,15,Burst,0.08990000000000009,-39.91818,15.5933275,-57.51,41.842,3.219134,10.924019,-3.5964932,-72.7028,46124.594,-162300.0,347750.0,2.4054294,19.849125
cell89basal.abf,15,Burst,0.07720000000000016,-39.02576,16.495491,-56.947,42.249,2.907661,8.772851,-3.020455,-119.494736,49460.258,-163559.0,375270.0,2.3096,17.970465
cell89basal.abf,15,Burst,0.08800000000000008,-40.04725,15.345854,-57.479,40.466,3.1875951,10.864026,-3.527039,-265.03983,46633.395,-163240.02,394040.0,2.5512004,21.896461
cell89basal.abf,15,Burst,0.08979999999999988,-39.87003,15.550505,-56.665,40.904,3.2031584,10.82305,-3.5881026,-67.561386,46294.4,-163560.0,384340.0,2.5322995,21.317719
cell89basal.abf,15,Burst,0.07389999999999963,-38.903027,16.554728,-57.009,41.749,2.8784213,8.530977,-2.8785422,-153.40117,50631.324,-167310.02,366828.0,2.2635932,17.188936
cell89basal.abf,15,Burst,0.09120000000000017,-40.18008,15.559623,-57.385,41.498,3.2565212,11.143175,-3.672272,-69.94497,46116.016,-167621.0,386210.03,2.6561015,22.648417
cell89basal.abf,15,Burst,0.07500000000000018,-38.84656,16.591145,-56.791,41.78,2.87455,8.503715,-2.9211636,-104.24008,49907.77,-159800.0,332420.0,2.1835883,16.460491
cell89basal.abf,15,Burst,0.0779999999999994,-39.660866,16.362911,-57.353,41.561,2.9724417,9.135002,-3.0968218,-226.41841,49228.785,-170124.0,338680.0,2.2960963,17.65199
cell89basal.abf,15,Burst,0.0763000000000007,-39.10137,16.648434,-57.447,40.748,2.8959098,8.658488,-2.9911256,-77.050865,50048.914,-168243.0,344937.03,2.383132,18.406593
cell89basal.abf,15,Burst,0.1172999999999993,-40.72025,14.172744,-57.197,41.186,3.5319316,13.571756,-4.779196,-240.14511,42510.773,-169500.0,386214.0,2.8234632,27.212664
cell89basal.abf,15,Burst,0.07789999999999964,-39.2296,16.240227,-57.51,40.717,2.9026482,8.831303,-3.0595725,-124.61432,49066.547,-160110.0,395590.0,2.3840241,18.682613
cell89basal.abf,15,Burst,0.0951000000000004,-39.45042,15.6903515,-57.166,40.998,3.1014223,10.112347,-3.7594218,-75.30001,46982.43,-159801.02,360879.97,2.3638606,19.358944
cell89basal.abf,15,Burst,0.07699999999999996,-39.351845,16.3622,-57.479,41.123,2.9031315,8.751241,-3.0337791,-110.61102,49106.496,-167940.02,333049.03,2.1411119,15.820211
cell89basal.abf,15,Burst,0.09829999999999917,-40.219196,15.552918,-57.166,41.154,3.1907537,10.683964,-3.9572232,-89.48097,46797.633,-161367.0,379330.0,2.5365064,21.365465
cell89basal.abf,15,Burst,0.07580000000000098,-39.17961,16.484858,-57.197,40.873,2.9167445,8.7114105,-2.9774897,-87.05797,49820.05,-164500.02,361818.03,2.335685,17.94578
cell89basal.abf,15,Burst,0.07440000000000069,-39.343693,17.0126,-57.979,42.03,2.864418,8.326173,-2.934922,-103.81704,50807.43,-161990.02,315224.0,2.1452184,15.65008
cell89basal.abf,15,Burst,0.1413000000000011,-41.202282,13.859429,-57.416,40.685,3.7039247,14.820982,-5.8298397,-32.75305,40945.473,-172939.98,385900.0,2.8562493,27.850492
cell89basal.abf,15,Burst,0.08890000000000065,-39.3834,16.149343,-56.853,39.935,2.9807587,9.126844,-3.5088425,-61.563553,48160.48,-168240.02,367766.0,2.3108494,17.676947
cell89basal.abf,15,Burst,0.08479999999999954,-39.293186,16.228703,-56.978,39.716,2.913312,8.634767,-3.335732,-71.26321,48945.215,-175750.02,367448.0,2.254024,16.952398
cell89basal.abf,15,Burst,0.08319999999999972,-39.388474,16.581635,-57.197,41.248,2.860217,8.329176,-3.2807422,-121.16734,50030.348,-162620.0,384020.0,2.3464684,17.898561
cell89basal.abf,15,Burst,0.1036999999999999,-40.210136,15.094031,-57.041,41.874,3.272041,11.363385,-4.177658,-65.747375,44998.746,-167617.0,373706.0,2.519408,21.65539
cell89basal.abf,15,Burst,0.1034000000000006,-40.400787,15.230983,-57.009,39.81,3.268121,11.258319,-4.185206,-49.603603,45236.617,-171060.0,346180.0,2.4512205,20.4327
cell89basal.abf,15,Burst,0.08580000000000076,-39.39029,16.496227,-57.072,41.53,2.9250164,8.73092,-3.3874283,-81.64328,49448.11,-165748.02,380580.0,2.320518,17.919758
cell89basal.abf,15,Burst,0.08300000000000018,-39.403023,16.855253,-57.353,42.186,2.874575,8.334883,-3.2782393,-89.28901,50475.918,-165743.0,329919.97,2.2769666,16.666367
cell89basal.abf,15,Burst,0.08810000000000073,-39.357044,16.193117,-56.916,41.905,2.958702,9.011364,-3.4750912,-88.73993,48358.145,-158861.02,374950.0,2.3410125,17.920425
cell89basal.abf,15,Burst,0.09019999999999939,-39.90176,15.996799,-57.228,41.623,3.031888,9.444049,-3.6069064,-85.28804,47764.043,-167310.0,330238.0,2.3272767,18.329271
cell89basal.abf,15,Burst,0.09039999999999893,-39.75145,16.087772,-56.759,41.092,3.0152042,9.3496475,-3.6012726,-75.763,47959.926,-156669.98,380900.0,2.413319,19.304884
cell89basal.abf,15,Burst,0.07479999999999976,-38.568367,17.22782,-56.697,40.185,2.668907,7.0616674,-2.8924544,-89.46524,51869.44,-163240.02,331170.0,2.0348065,13.948236
cell89basal.abf,15,Burst,0.08370000000000033,-39.305107,16.50989,-57.291,40.216,2.8627377,8.321159,-3.2975063,-67.62224,49218.484,-165120.0,325856.03,2.1539314,15.743673
cell89basal.abf,15,Burst,0.10909999999999798,-40.111076,15.428263,-57.385,40.591,3.1740663,10.499631,-4.3839293,-47.580143,45834.51,-165750.0,382770.0,2.581407,22.024906
cell89basal.abf,15,Burst,0.06930000000000192,-39.063183,16.999174,-56.697,41.061,2.7732182,7.718134,-2.714736,-102.43858,51705.8,-160113.02,341182.0,2.1729214,15.347645
cell89basal.abf,15,Burst,0.07970000000000255,-38.938316,16.634987,-56.634,39.341,2.8078496,7.9302034,-3.1108851,-82.00753,50270.57,-164180.0,323672.72,2.0878737,14.715063
cell89basal.abf,15,Burst,0.073599999999999,-38.542046,17.433405,-56.665,41.53,2.6566093,6.939986,-2.8442686,-117.70389,52601.457,-161052.02,382460.0,2.224728,15.750662
cell89basal.abf,15,Burst,0.09090000000000131,-40.009205,16.105232,-56.947,40.748,3.0430055,9.470886,-3.6446147,-65.3684,48022.98,-160430.02,394340.0,2.4650576,19.821795
cell89basal.abf,15,Non-burst,0.3076,-60.423485,6.5327125,-65.86,41.405,5.443991,63.220917,-18.596163,18.40377,11064.027,-137915.5,464390.0,23.037632,1058.2278
cell89basal.abf,15,Non-burst,0.3206,-61.0148,6.48639,-66.297,41.561,5.7638645,68.95396,-19.571358,15.315015,10903.317,-141354.02,469390.0,23.573713,1120.2836
cell89basal.abf,15,Non-burst,0.33899999999999997,-59.088383,7.506616,-66.329,41.842,2.972446,25.967936,-20.040688,21.58407,10257.309,-140720.0,380900.0,20.091549,824.0591
cell89basal.abf,15,Non-burst,0.359,-61.422035,6.1315713,-66.892,42.249,5.4114795,65.6995,-22.060532,19.33985,10153.484,-141350.0,403730.03,20.836538,900.56976
cell89basal.abf,15,Non-burst,0.3926999999999996,-59.123833,8.124401,-67.142,36.088,2.267737,16.411184,-23.221384,7.804397,10021.375,-129781.01,492540.03,30.002121,1555.3743
cell89basal.abf,15,Non-burst,0.34460000000000024,-60.98264,6.8294134,-66.892,40.904,5.068744,57.568626,-21.02451,17.33314,10612.816,-141976.0,488160.0,27.25988,1351.6161
cell89basal.abf,15,Non-burst,0.36750000000000016,-62.57066,6.4743605,-68.455,41.749,4.9613295,57.130543,-23.004803,18.80818,10073.106,-129780.0,445940.03,23.66568,1131.6827
cell89basal.abf,15,Non-burst,0.3660000000000001,-60.97113,6.748621,-68.08,33.336,2.9942207,26.590029,-22.317389,-75.38098,8008.52,-130410.016,345871.03,17.053654,1027.6179
cell89basal.abf,15,Non-burst,0.3872,-62.579403,6.1435475,-67.861,41.78,5.471314,66.322365,-24.240849,17.203028,9700.234,-135100.02,409670.0,22.567896,1021.9669
cell89basal.abf,15,Non-burst,0.41880000000000006,-61.666878,7.0002885,-68.455,41.561,3.7080336,36.097767,-25.836031,18.144684,9612.798,-135100.0,421239.03,25.00666,1145.1387
cell89basal.abf,15,Non-burst,0.4462999999999999,-61.63095,6.2082047,-68.049,35.525,3.7453701,38.551914,-27.507645,-80.80821,6962.313,-131655.02,306783.7,12.505597,959.85425
cell89basal.abf,15,Non-burst,0.44589999999999996,-61.700184,6.388582,-67.235,41.186,5.02482,57.55926,-27.522081,14.166854,9402.515,-130091.0,489730.0,30.561405,1706.7753
cell89basal.abf,15,Non-burst,0.4358000000000004,-62.67585,5.968924,-69.612,40.717,6.340282,86.06242,-27.32415,14.997705,9567.683,-134160.0,494730.0,30.304024,1694.608
cell89basal.abf,15,Non-burst,0.5010000000000003,-62.67131,5.9592266,-67.705,40.998,4.7923617,54.409466,-31.40834,13.982036,8815.892,-129784.01,407478.22,26.235899,1288.3514
cell89basal.abf,15,Non-burst,0.4277999999999995,-62.584953,6.1622343,-68.768,33.837,4.6435704,54.02716,-26.7768,-19.815306,9184.895,-136970.02,474720.0,30.048767,1717.3499
cell89basal.abf,15,Non-burst,0.5101000000000004,-63.07219,6.0452366,-69.393,41.154,4.469645,50.372368,-32.18316,15.081357,8704.282,-130090.0,387460.0,25.46708,1238.5016
cell89basal.abf,15,Non-burst,0.4863999999999997,-62.57693,6.217556,-68.737,35.15,3.8331988,40.578743,-30.44069,-10.030845,9051.617,-134160.0,500050.0,32.610138,1970.7908
cell89basal.abf,15,Non-burst,0.4902999999999995,-62.49963,6.5776186,-68.893,42.03,4.160293,44.778763,-30.653635,15.818887,9004.983,-126657.016,488790.0,31.645927,1832.2527
cell89basal.abf,15,Non-burst,0.5835999999999988,-62.931263,7.0102105,-69.643,36.526,2.8487427,21.320509,-36.730225,3.8046272,8529.712,-139160.0,508490.0,35.68579,2254.3838
cell89basal.abf,15,Non-burst,0.49799999999999933,-65.53114,5.73488,-70.769,37.026,5.8678126,80.30856,-32.638165,1.9461739,9253.27,-141039.02,499100.0,31.16369,1803.5338
cell89basal.abf,15,Non-burst,0.5282999999999998,-64.86274,6.5449038,-70.05,39.716,4.4877067,47.841633,-34.27718,9.9451065,8965.778,-134160.0,508490.0,34.158848,2046.0898
cell89basal.abf,15,Non-burst,0.5968,-64.04799,5.5086236,-70.425,33.712,4.0886755,47.871872,-38.226593,-20.650253,7694.7554,-128525.0,462200.03,33.181633,2247.1855
cell89basal.abf,15,Non-burst,0.5164000000000009,-63.907333,6.369664,-70.113,41.874,4.2742743,46.64412,-33.01197,13.687077,8606.111,-131970.0,427180.03,26.311247,1388.9943
cell89basal.abf,15,Non-burst,0.5756999999999994,-64.44712,5.6129875,-70.457,36.651,5.257446,71.08773,-37.10579,2.7710323,8671.456,-140730.0,509420.03,34.61665,2168.1726
cell89basal.abf,15,Non-burst,0.5449999999999999,-64.92294,5.5563316,-70.363,41.53,5.618854,75.682915,-35.39331,12.566984,8447.719,-129785.01,360572.97,25.082485,1248.2717
cell89basal.abf,15,Non-burst,0.6250999999999998,-64.16774,5.903044,-69.894,42.186,5.071725,59.865685,-40.12151,12.25565,7897.557,-132596.02,367140.03,27.007753,1424.8118
cell89basal.abf,15,Non-burst,0.5399999999999991,-64.826035,6.3076696,-70.707,34.775,3.7880416,36.153027,-35.00863,-33.537716,7779.791,-130409.016,442810.0,30.468838,2006.5226
cell89basal.abf,15,Non-burst,0.5639000000000003,-65.37245,5.9446335,-71.207,41.623,5.1102085,64.159004,-36.873848,13.364038,8302.675,-136038.0,383090.97,25.990618,1314.8573
cell89basal.abf,15,Non-burst,0.565100000000001,-64.824234,5.7575645,-70.394,41.092,5.706987,74.71409,-36.642406,12.673863,8287.76,-134782.02,438120.0,28.019247,1574.5156
cell89basal.abf,15,Non-burst,0.5518999999999998,-65.05838,6.000977,-70.175,40.185,5.1390204,62.716072,-35.915947,10.766432,8720.638,-138540.02,510050.0,34.824654,2183.202
cell89basal.abf,15,Non-burst,0.5150000000000006,-63.831757,6.764221,-69.643,40.216,4.159001,41.173862,-32.883423,13.054381,8969.339,-131035.01,510050.03,34.599747,2088.3953
cell89basal.abf,15,Non-burst,0.601700000000001,-64.811356,5.9405904,-70.832,40.591,5.2558126,64.92132,-39.007233,10.029895,8341.254,-136038.0,503180.03,34.872746,2266.6174
cell89basal.abf,15,Non-burst,0.593399999999999,-65.60879,5.3526278,-70.988,35.4,5.364646,70.930244,-38.93504,-25.511557,7767.8,-132903.0,464079.97,32.486233,2213.476
cell89basal.abf,15,Non-burst,0.5542999999999978,-64.837456,6.7999043,-70.832,33.962,3.4755068,30.145813,-35.942688,-3.8379645,8629.169,-131654.02,510360.0,35.98104,2271.5256
cell89basal.abf,15,Non-burst,0.6237999999999992,-64.51707,6.5764747,-70.331,41.53,4.034975,37.830086,-40.255913,13.986855,7970.546,-132592.02,403104.0,29.019735,1552.9866
cell89basal.abf,15,Non-burst,0.6037999999999997,-63.6761,7.073242,-69.862,32.867,3.1805992,23.612883,-38.450775,-4.6099057,8170.8286,-135718.0,505670.03,37.371445,2489.2852
cell89basal.abf,15,Non-burst,0.4756,-66.44422,4.895498,-69.956,34.806,6.9874187,96.45687,-31.605999,-210.08202,5056.1743,-132910.0,8130.0356,-17.284224,405.14566
cell89basal.abf,16,Non-burst,0.0019,-25.411907,20.930038,-38.027,30.928,1.9479412,2.242352,-0.050468855,36292.105,71272.36,-620.00275,244859.02,2.2668808,3.5233784
cell89basal.abf,16,Burst,0.0357,-41.50834,12.787409,-53.695,34.65,3.9926941,17.800097,-1.4892775,104.257706,35902.0,-132909.0,315230.0,3.4814112,36.714573
cell89basal.abf,16,Burst,0.07319999999999993,-38.72017,17.500124,-57.385,41.999,2.636817,6.9130325,-2.837503,-277.223,53120.78,-166682.02,385900.0,2.1684868,15.278917
cell89basal.abf,16,Burst,0.07489999999999997,-38.857937,17.387363,-57.385,40.842,2.664986,7.0376863,-2.9180763,-94.365906,52313.887,-162300.0,342440.0,2.0938435,14.22538
cell89basal.abf,16,Burst,0.125,-40.714966,14.49771,-57.416,41.279,3.4596748,12.688906,-5.097227,-54.784,42774.53,-165429.0,384650.0,2.6466079,24.31631
cell89basal.abf,16,Burst,0.09079999999999977,-39.802197,15.547956,-56.478,39.966,3.044362,9.634291,-3.6167305,-287.894,46761.76,-164500.02,366510.03,2.3169184,19.167526
cell89basal.abf,16,Burst,0.0748000000000002,-38.796547,17.139088,-56.822,40.06,2.6819632,7.095892,-2.9095404,-87.37968,51719.79,-159180.0,366200.03,2.1962788,15.548347
cell89basal.abf,16,Burst,0.07999999999999918,-39.083755,16.616014,-57.353,40.091,2.7986047,7.923791,-3.129387,-331.1139,49662.18,-161680.0,370580.0,2.145757,16.008066
cell89basal.abf,16,Burst,0.11350000000000016,-40.402603,15.317201,-57.854,41.123,3.2227058,10.9018545,-4.5935197,-57.858974,44948.113,-158859.0,339310.0,2.4730704,20.587074
cell89basal.abf,16,Burst,0.0968,-39.90633,15.457016,-57.041,39.966,3.1542497,10.287599,-3.870673,-51.043324,45486.566,-160425.02,344310.0,2.4409916,20.234903
cell89basal.abf,16,Burst,0.08889999999999976,-39.726063,15.850035,-57.948,38.465,2.976362,9.212903,-3.5345633,-209.53828,47936.773,-162300.0,354939.0,2.3639936,18.748005
cell89basal.abf,16,Burst,0.0777000000000001,-38.640842,17.143612,-57.479,39.278,2.686525,7.2102976,-3.0098085,-97.00113,50998.43,-156370.0,388710.03,2.175767,15.75317
cell89basal.abf,16,Burst,0.08620000000000072,-39.41895,16.327974,-57.353,41.092,2.9217753,8.692301,-3.405611,-81.99514,48546.043,-158550.02,318043.72,2.251304,16.825602
cell89basal.abf,16,Burst,0.07390000000000008,-38.64655,17.567768,-57.291,40.529,2.634562,6.787321,-2.863511,-104.51937,52255.465,-152299.0,335550.0,2.101306,14.102314
cell89basal.abf,16,Burst,0.07809999999999917,-39.14487,16.991018,-57.135,41.061,2.7533524,7.557579,-3.060676,-165.19215,51070.375,-154489.0,390600.0,2.256514,16.243372
cell89basal.abf,16,Burst,0.0884999999999998,-39.623528,15.961995,-57.697,39.403,2.9590507,9.130797,-3.5094056,-275.22632,48164.805,-164180.0,340240.03,2.3607001,18.60631
cell89basal.abf,16,Burst,0.09280000000000044,-40.08692,16.388924,-57.541,38.746,3.019049,9.399969,-3.7277257,-48.189655,48159.96,-159810.02,390588.0,2.4546046,19.605501
cell89basal.abf,16,Burst,0.0912999999999986,-39.33408,16.843904,-57.447,40.185,2.8001807,7.9129286,-3.5948462,-81.95175,49902.152,-164805.0,388720.03,2.3030844,17.166933
cell89basal.abf,16,Burst,0.08440000000000047,-39.28899,16.700062,-57.51,39.434,2.8366601,8.152277,-3.3235598,-71.87189,49207.652,-151980.0,341800.0,2.2750392,16.611603
cell89basal.abf,16,Burst,0.12880000000000003,-41.074272,14.455506,-58.448,39.184,3.4526281,12.776906,-5.298159,-36.172215,42317.777,-153550.0,344932.0,2.6902754,24.570477
cell89basal.abf,16,Burst,0.08840000000000003,-39.7289,16.49407,-57.447,39.559,2.9220514,8.68959,-3.519701,-59.422935,48109.074,-156053.0,335235.0,2.4024224,18.167288
cell89basal.abf,16,Burst,0.0840000000000014,-39.12654,16.558313,-57.697,39.434,2.8462553,8.201727,-3.2942042,-67.01183,48965.04,-159179.0,323670.0,2.221538,16.557772
cell89basal.abf,16,Burst,0.08099999999999952,-39.358414,16.880259,-58.323,38.59,2.7581105,7.746132,-3.1913,-146.11867,50612.723,-162310.0,347750.0,2.2309778,16.089935
cell89basal.abf,16,Burst,0.08060000000000045,-39.750504,17.108404,-57.322,39.247,2.80253,7.8319006,-3.211537,-62.853752,51060.734,-162310.0,324918.97,2.2351584,15.741501
cell89basal.abf,16,Burst,0.10210000000000008,-39.823017,16.02268,-58.041,40.31,2.9860675,9.281863,-4.073609,-65.54365,47422.85,-157930.0,377760.03,2.3730319,18.777771
cell89basal.abf,16,Burst,0.09090000000000131,-39.88567,16.246809,-57.416,38.872,2.9672024,9.041279,-3.6332173,-58.49278,47448.934,-157610.0,355250.03,2.4151218,18.904486
cell89basal.abf,16,Burst,0.0818000000000012,-40.12789,16.319613,-57.823,40.122,2.995652,9.262825,-3.2901921,-71.870186,48120.836,-159487.0,341489.0,2.539235,19.935476
cell89basal.abf,16,Burst,0.07779999999999987,-39.844345,16.69976,-58.323,40.373,2.9045808,8.556497,-3.1075802,-85.218346,48736.06,-149486.0,360878.0,2.416995,18.313608
cell89basal.abf,16,Burst,0.07809999999999917,-39.846573,16.348211,-57.854,37.621,2.9011228,8.659023,-3.1194968,-68.47631,48552.39,-154490.0,382770.0,2.4176998,18.294844
cell89basal.abf,16,Burst,0.06459999999999866,-39.461777,16.822374,-57.541,39.341,2.813085,7.993924,-2.5524707,-215.27132,49688.02,-154795.02,380270.0,2.4301102,18.114483
cell89basal.abf,16,Burst,0.10140000000000171,-39.684845,16.302889,-58.542,40.279,2.9480007,9.001018,-4.03168,-70.9367,47642.992,-158864.0,334930.0,2.4052534,18.570295
cell89basal.abf,16,Burst,0.09890000000000043,-40.724155,16.208643,-59.042,41.53,3.11692,10.188762,-4.035526,-64.509544,47617.145,-157297.0,413110.03,2.656397,22.10713
cell89basal.abf,16,Non-burst,0.6214000000000001,-65.25392,6.3390546,-70.832,41.999,4.481171,47.819714,-40.55914,11.82653,8014.4316,-137910.0,371518.03,27.194424,1431.0947
cell89basal.abf,16,Non-burst,0.6304000000000001,-64.81486,6.6218667,-71.082,40.842,4.0811496,39.692394,-40.86952,10.617059,8031.667,-127595.0,492850.0,35.5615,2319.8137
cell89basal.abf,16,Non-burst,0.6644000000000001,-65.0959,6.9134264,-71.895,41.279,3.155521,26.249481,-43.25998,11.295906,7791.885,-129777.01,408099.2,29.92014,1653.8668
cell89basal.abf,16,Non-burst,0.544,-66.28974,5.879151,-71.301,39.966,6.119776,82.60891,-36.071964,10.174655,8779.985,-138224.0,505990.0,33.19475,2087.121
